Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Tanh;AND;734;0,211293;849200;
Tanh;AND;735;0,103096;1007100;
Tanh;AND;736;0,102461;895000;
Tanh;AND;737;0,214960;1045200;
Tanh;AND;738;0,150269;1945600;
Tanh;AND;739;0,191972;1110700;
Tanh;AND;740;0,108631;817300;
Tanh;AND;741;0,184246;1127700;
Tanh;AND;742;0,096946;909900;
Tanh;AND;743;0,205824;1192800;
Tanh;AND;744;0,189313;1194000;
Tanh;AND;745;0,193599;1276900;
Tanh;AND;746;0,165754;1192900;
Tanh;AND;747;0,170385;860700;
Tanh;AND;748;0,179932;815600;
Tanh;AND;749;0,202148;849800;
Tanh;AND;750;0,211325;823300;
Tanh;AND;751;0,100448;833500;
Tanh;AND;752;0,121672;811100;
Tanh;AND;753;0,099166;817600;
Tanh;AND;754;0,208307;822400;
Tanh;AND;755;0,208561;818200;
Tanh;AND;756;0,152744;833200;
Tanh;AND;757;0,194739;834700;
Tanh;AND;758;0,195420;854400;
Tanh;AND;759;0,147051;813800;
Tanh;AND;760;0,208472;827100;
Tanh;AND;761;0,203283;818300;
Tanh;AND;762;0,098146;843300;
Tanh;AND;763;0,096553;989500;
Tanh;AND;764;0,098054;812300;
Tanh;AND;765;0,202566;835100;
Tanh;AND;766;0,205108;874200;
Tanh;AND;767;0,147293;836700;
Tanh;AND;768;0,190868;820100;
Tanh;AND;769;0,190560;813400;
Tanh;AND;770;0,153417;852800;
Tanh;AND;771;0,203900;833100;
Tanh;AND;772;0,202683;829900;
Tanh;AND;773;0,097078;835900;
Tanh;AND;774;0,123592;840100;
Tanh;AND;775;0,097662;820700;
Tanh;AND;776;0,203148;822700;
Tanh;AND;777;0,193312;852800;
Tanh;AND;778;0,178537;834400;
Tanh;AND;779;0,159049;833400;
Tanh;AND;780;0,153635;854400;
Tanh;AND;781;0,188746;844100;
Tanh;AND;782;0,175834;1964900;
Tanh;AND;783;0,193846;824600;
Tanh;AND;784;0,092083;844900;
Tanh;AND;785;0,179051;881100;
Tanh;AND;786;0,111074;856600;
Tanh;AND;787;0,176954;849800;
Tanh;AND;788;0,134268;837400;
Tanh;AND;789;0,201534;859400;
Tanh;AND;790;0,095777;851700;
Tanh;AND;791;0,096371;851100;
Tanh;AND;792;0,193592;842900;
Tanh;AND;793;0,095170;851900;
Tanh;AND;794;0,114427;863000;
Tanh;AND;795;0,185107;837800;
Tanh;AND;796;0,193413;837500;
Tanh;AND;797;0,192824;948300;
Tanh;AND;798;0,095038;848600;
Tanh;AND;799;0,094356;947000;
Tanh;AND;800;0,127406;868400;
Tanh;AND;801;0,102010;872400;
Tanh;AND;802;0,116789;891600;
Tanh;AND;803;0,093751;880300;
Tanh;AND;804;0,100876;888100;
Tanh;AND;805;0,091812;884500;
Tanh;AND;806;0,163770;873500;
Tanh;AND;807;0,093979;882800;
Tanh;AND;808;0,137584;886600;
Tanh;AND;809;0,135331;886300;
Tanh;AND;810;0,180062;867500;
Tanh;AND;811;0,089870;867700;
Tanh;AND;812;0,195527;897500;
Tanh;AND;813;0,190447;876900;
Tanh;AND;814;0,134090;866600;
Tanh;AND;815;0,191689;850300;
Tanh;AND;816;0,195542;1227200;
Tanh;AND;817;0,092049;1348800;
Tanh;AND;818;0,160207;1259000;
Tanh;AND;819;0,097377;1496000;
Tanh;AND;820;0,169563;850400;
Tanh;AND;821;0,115870;870700;
Tanh;AND;822;0,188634;870200;
Tanh;AND;823;0,091367;835300;
Tanh;AND;824;0,091591;900600;
Tanh;AND;825;0,156228;874000;
Tanh;AND;826;0,091385;845800;
Tanh;AND;827;0,090965;855600;
Tanh;AND;828;0,187395;850000;
Tanh;AND;829;0,114962;856500;
Tanh;AND;830;0,167771;876300;
Tanh;AND;831;0,095831;916400;
Tanh;AND;832;0,157502;912100;
Tanh;AND;833;0,090436;864700;
Tanh;AND;834;0,191616;859600;
Tanh;AND;835;0,187549;857600;
Tanh;AND;836;0,130254;902000;
Tanh;AND;837;0,185588;907800;
Tanh;AND;838;0,189987;906400;
Tanh;AND;839;0,087251;932200;
Tanh;AND;840;0,173449;886500;
Tanh;AND;841;0,129275;888400;
Tanh;AND;842;0,133899;902100;
Tanh;AND;843;0,090177;901700;
Tanh;AND;844;0,158389;914200;
Tanh;AND;845;0,088080;916000;
Tanh;AND;846;0,093223;919500;
Tanh;AND;847;0,088871;915100;
Tanh;AND;848;0,107342;919000;
Tanh;AND;849;0,092410;1234100;
Tanh;AND;850;0,124534;1384500;
Tanh;AND;851;0,088817;3848600;
Tanh;AND;852;0,089224;926300;
Tanh;AND;853;0,179268;926000;
Tanh;AND;854;0,183120;928900;
Tanh;AND;855;0,169335;951400;
Tanh;AND;856;0,114685;922100;
Tanh;AND;857;0,087637;924300;
Tanh;AND;858;0,182217;942200;
Tanh;AND;859;0,089068;939900;
Tanh;AND;860;0,087790;945700;
Tanh;AND;861;0,185916;970400;
Tanh;AND;862;0,135146;974500;
Tanh;AND;863;0,169863;951400;
Tanh;AND;864;0,085795;953400;
Tanh;AND;865;0,153746;957200;
Tanh;AND;866;0,085741;941300;
Tanh;AND;867;0,181279;949600;
Tanh;AND;868;0,170162;926700;
Tanh;AND;869;0,159244;935400;
Tanh;AND;870;0,155231;940900;
Tanh;AND;871;0,159755;1003100;
Tanh;AND;872;0,142702;945900;
Tanh;AND;873;0,180783;1002200;
Tanh;AND;874;0,178346;952700;
Tanh;AND;875;0,086760;944600;
Tanh;AND;876;0,083127;1024200;
Tanh;AND;877;0,087082;972300;
Tanh;AND;878;0,169482;1406900;
Tanh;AND;879;0,181309;1472200;
Tanh;AND;880;0,097453;1331800;
Tanh;AND;881;0,181053;954200;
Tanh;AND;882;0,180036;956400;
Tanh;AND;883;0,083433;948800;
Tanh;AND;884;0,173882;970000;
Tanh;AND;885;0,152058;1222200;
Tanh;AND;886;0,084974;950700;
Tanh;AND;887;0,086157;960900;
Tanh;AND;888;0,085400;955700;
Tanh;AND;889;0,143072;958700;
Tanh;AND;890;0,167177;968000;
Tanh;AND;891;0,084081;956300;
Tanh;AND;892;0,178634;950400;
Tanh;AND;893;0,178220;1000800;
Tanh;AND;894;0,084241;1128600;
Tanh;AND;895;0,162765;1439700;
Tanh;AND;896;0,134112;1457900;
Tanh;AND;897;0,098275;1066100;
Tanh;AND;898;0,084447;1167400;
Tanh;AND;899;0,098743;989600;
Tanh;AND;900;0,133590;1257500;
Tanh;AND;901;0,160741;987000;
Tanh;AND;902;0,083545;1130400;
Tanh;AND;903;0,175058;1527200;
Tanh;AND;904;0,176441;975800;
Tanh;AND;905;0,083016;987700;
Tanh;AND;906;0,164457;1298700;
Tanh;AND;907;0,139877;1402700;
Tanh;AND;908;0,083664;1500500;
Tanh;AND;909;0,083869;1510000;
Tanh;AND;910;0,082868;1448300;
Tanh;AND;911;0,147143;1464400;
Tanh;AND;912;0,168858;1470200;
Tanh;AND;913;0,079911;1450800;
Tanh;AND;914;0,174256;1336200;
Tanh;AND;915;0,173655;994400;
Tanh;AND;916;0,093023;1029000;
Tanh;AND;917;0,172862;981700;
Tanh;AND;918;0,162113;1036700;
Tanh;AND;919;0,083707;975300;
Tanh;AND;920;0,079726;993800;
Tanh;AND;921;0,082744;992100;
Tanh;AND;922;0,169168;999100;
Tanh;AND;923;0,173301;987700;
Tanh;AND;924;0,132818;1148100;
Tanh;AND;925;0,153650;1058600;
Tanh;AND;926;0,148970;1024900;
Tanh;AND;927;0,146409;1081900;
Tanh;AND;928;0,162068;1016500;
Tanh;AND;929;0,172131;1016700;
Tanh;AND;930;0,080982;1021100;
Tanh;AND;931;0,139699;997300;
Tanh;AND;932;0,078474;1061100;
Tanh;AND;933;0,162366;1217200;
Tanh;AND;934;0,132551;1078300;
Tanh;AND;935;0,170144;1073700;
Tanh;AND;936;0,080039;1051400;
Tanh;AND;937;0,080993;1026000;
Tanh;AND;938;0,169807;1016200;
Tanh;AND;939;0,089158;1018400;
Tanh;AND;940;0,118210;1097100;
Tanh;AND;941;0,145319;1090900;
Tanh;AND;942;0,170282;1213100;
Tanh;AND;943;0,157529;1050600;
Tanh;AND;944;0,079462;1146900;
Tanh;AND;945;0,080763;1202600;
Tanh;AND;946;0,130495;1062200;
Tanh;AND;947;0,079040;1054300;
Tanh;AND;948;0,077121;1022700;
Tanh;AND;949;0,098873;1024600;
Tanh;AND;950;0,079180;1067600;
Tanh;AND;951;0,080798;1048700;
Tanh;AND;952;0,157909;1025400;
Tanh;AND;953;0,089056;1030200;
Tanh;AND;954;0,144745;1018800;
Tanh;AND;955;0,079654;1026200;
Tanh;AND;956;0,129382;1024600;
Tanh;AND;957;0,080033;1020400;
Tanh;AND;958;0,164658;1045600;
Tanh;AND;959;0,167250;1101700;
Tanh;AND;960;0,076552;1030900;
Tanh;AND;961;0,164929;1027900;
Tanh;AND;962;0,156386;1140000;
Tanh;AND;963;0,079446;1188700;
Tanh;AND;964;0,088597;994800;
Tanh;AND;965;0,079692;1029900;
Tanh;AND;966;0,166763;1141800;
Tanh;AND;967;0,148440;1084700;
Tanh;AND;968;0,159425;1121900;
Tanh;AND;969;0,092646;1056300;
Tanh;AND;970;0,077372;1026200;
Tanh;AND;971;0,165838;1041300;
Tanh;AND;972;0,081553;1044100;
Tanh;AND;973;0,104291;1047400;
Tanh;AND;974;0,151008;1026100;
Tanh;AND;975;0,158111;1045600;
Tanh;AND;976;0,163453;1083300;
Tanh;AND;977;0,078995;1091400;
Tanh;AND;978;0,078174;1062000;
Tanh;AND;979;0,076613;1062500;
Tanh;AND;980;0,116968;1060000;
Tanh;AND;981;0,131371;1059600;
Tanh;AND;982;0,077627;1062500;
Tanh;AND;983;0,129812;1060300;
Tanh;AND;984;0,113457;1063500;
Tanh;AND;985;0,081806;1107400;
Tanh;AND;986;0,077962;1132100;
Tanh;AND;987;0,078473;1074000;
Tanh;AND;988;0,159052;1069000;
Tanh;AND;989;0,159497;1079400;
Tanh;AND;990;0,141188;1071100;
Tanh;AND;991;0,116595;1070900;
Tanh;AND;992;0,097981;1118000;
Tanh;AND;993;0,162563;1093300;
Tanh;AND;994;0,095383;1070000;
Tanh;AND;995;0,111956;1077400;
Tanh;AND;996;0,144560;1077700;
Tanh;AND;997;0,155661;1079000;
Tanh;AND;998;0,160437;1080800;
Tanh;AND;999;0,077042;1072200;
Tanh;AND;1000;0,075663;1077900;
