Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;XOR;544;100,000000;732000;
Tanh;XOR;545;100,000000;736000;
Tanh;XOR;546;100,000000;734600;
Tanh;XOR;547;100,000000;739300;
Tanh;XOR;548;100,000000;737100;
Tanh;XOR;549;100,000000;789100;
Tanh;XOR;550;100,000000;742800;
Tanh;XOR;551;100,000000;741700;
Tanh;XOR;552;100,000000;742700;
Tanh;XOR;553;100,000000;749000;
Tanh;XOR;554;100,000000;750100;
Tanh;XOR;555;100,000000;751900;
Tanh;XOR;556;100,000000;747900;
Tanh;XOR;557;100,000000;749200;
Tanh;XOR;558;100,000000;754100;
Tanh;XOR;559;100,000000;1000900;
Tanh;XOR;560;100,000000;947300;
Tanh;XOR;561;100,000000;754700;
Tanh;XOR;562;100,000000;755900;
Tanh;XOR;563;100,000000;760400;
Tanh;XOR;564;100,000000;775500;
Tanh;XOR;565;100,000000;763400;
Tanh;XOR;566;100,000000;761200;
Tanh;XOR;567;100,000000;762700;
Tanh;XOR;568;100,000000;767800;
Tanh;XOR;569;100,000000;765400;
Tanh;XOR;570;100,000000;766400;
Tanh;XOR;571;100,000000;768300;
Tanh;XOR;572;100,000000;769100;
Tanh;XOR;573;100,000000;775200;
Tanh;XOR;574;100,000000;771700;
Tanh;XOR;575;100,000000;773100;
Tanh;XOR;576;100,000000;778000;
Tanh;XOR;577;100,000000;776100;
Tanh;XOR;578;100,000000;781700;
Tanh;XOR;579;100,000000;783300;
Tanh;XOR;580;100,000000;975800;
Tanh;XOR;581;100,000000;789500;
Tanh;XOR;582;100,000000;787500;
Tanh;XOR;583;100,000000;791900;
Tanh;XOR;584;100,000000;790500;
Tanh;XOR;585;100,000000;791300;
Tanh;XOR;586;100,000000;797800;
Tanh;XOR;587;100,000000;794000;
Tanh;XOR;588;100,000000;798200;
Tanh;XOR;589;100,000000;796700;
Tanh;XOR;590;100,000000;798100;
Tanh;XOR;591;100,000000;803000;
Tanh;XOR;592;100,000000;803800;
Tanh;XOR;593;100,000000;807000;
Tanh;XOR;594;100,000000;803500;
Tanh;XOR;595;100,000000;807700;
Tanh;XOR;596;100,000000;801900;
Tanh;XOR;597;100,000000;802700;
Tanh;XOR;598;100,000000;808100;
Tanh;XOR;599;100,000000;805700;
Tanh;XOR;600;100,000000;905000;
Tanh;XOR;601;100,000000;808800;
Tanh;XOR;602;100,000000;824300;
Tanh;XOR;603;100,000000;815300;
Tanh;XOR;604;100,000000;812600;
Tanh;XOR;605;100,000000;817400;
Tanh;XOR;606;100,000000;815700;
Tanh;XOR;607;100,000000;820300;
Tanh;XOR;608;100,000000;818100;
Tanh;XOR;609;100,000000;821100;
Tanh;XOR;610;100,000000;823900;
Tanh;XOR;611;100,000000;821400;
Tanh;XOR;612;100,000000;827100;
Tanh;XOR;613;100,000000;824500;
Tanh;XOR;614;100,000000;825500;
Tanh;XOR;615;100,000000;829800;
Tanh;XOR;616;100,000000;828900;
Tanh;XOR;617;100,000000;833400;
Tanh;XOR;618;100,000000;832000;
Tanh;XOR;619;100,000000;4802700;
Tanh;XOR;620;100,000000;1424500;
Tanh;XOR;621;100,000000;1275500;
Tanh;XOR;622;100,000000;1286500;
Tanh;XOR;623;100,000000;1010000;
Tanh;XOR;624;100,000000;1142000;
Tanh;XOR;625;100,000000;1009700;
Tanh;XOR;626;100,000000;842800;
Tanh;XOR;627;100,000000;860500;
Tanh;XOR;628;100,000000;851500;
Tanh;XOR;629;100,000000;856300;
Tanh;XOR;630;100,000000;962000;
Tanh;XOR;631;100,000000;868900;
Tanh;XOR;632;100,000000;859100;
Tanh;XOR;633;100,000000;1011700;
Tanh;XOR;634;100,000000;859000;
Tanh;XOR;635;100,000000;856400;
Tanh;XOR;636;100,000000;859200;
Tanh;XOR;637;100,000000;856500;
Tanh;XOR;638;100,000000;861300;
Tanh;XOR;639;100,000000;859800;
Tanh;XOR;640;100,000000;864300;
Tanh;XOR;641;100,000000;861800;
Tanh;XOR;642;100,000000;863600;
Tanh;XOR;643;100,000000;870000;
Tanh;XOR;644;100,000000;867200;
Tanh;XOR;645;100,000000;871200;
Tanh;XOR;646;100,000000;868700;
Tanh;XOR;647;100,000000;1067300;
Tanh;XOR;648;100,000000;871600;
Tanh;XOR;649;100,000000;877800;
Tanh;XOR;650;100,000000;875300;
Tanh;XOR;651;100,000000;876200;
Tanh;XOR;652;100,000000;881200;
Tanh;XOR;653;100,000000;878400;
Tanh;XOR;654;100,000000;883200;
Tanh;XOR;655;100,000000;881400;
Tanh;XOR;656;100,000000;886000;
Tanh;XOR;657;100,000000;883900;
Tanh;XOR;658;100,000000;888800;
Tanh;XOR;659;100,000000;886300;
Tanh;XOR;660;100,000000;896300;
Tanh;XOR;661;100,000000;888700;
Tanh;XOR;662;100,000000;890200;
Tanh;XOR;663;100,000000;895100;
Tanh;XOR;664;100,000000;893400;
Tanh;XOR;665;100,000000;977700;
Tanh;XOR;666;100,000000;896600;
Tanh;XOR;667;100,000000;901700;
Tanh;XOR;668;100,000000;898600;
Tanh;XOR;669;100,000000;902800;
Tanh;XOR;670;100,000000;900800;
Tanh;XOR;671;100,000000;958700;
Tanh;XOR;672;100,000000;904100;
Tanh;XOR;673;100,000000;909500;
Tanh;XOR;674;100,000000;906200;
Tanh;XOR;675;100,000000;911600;
Tanh;XOR;676;100,000000;910500;
Tanh;XOR;677;100,000000;915000;
Tanh;XOR;678;100,000000;911500;
Tanh;XOR;679;100,000000;913100;
Tanh;XOR;680;100,000000;918400;
Tanh;XOR;681;100,000000;919500;
Tanh;XOR;682;100,000000;917200;
Tanh;XOR;683;100,000000;1113500;
Tanh;XOR;684;100,000000;920200;
Tanh;XOR;685;100,000000;921500;
Tanh;XOR;686;100,000000;928400;
Tanh;XOR;687;100,000000;924000;
Tanh;XOR;688;100,000000;929400;
Tanh;XOR;689;100,000000;927000;
Tanh;XOR;690;100,000000;932000;
Tanh;XOR;691;100,000000;929400;
Tanh;XOR;692;100,000000;938600;
Tanh;XOR;693;100,000000;932300;
Tanh;XOR;694;100,000000;936800;
Tanh;XOR;695;100,000000;935300;
Tanh;XOR;696;100,000000;940200;
Tanh;XOR;697;100,000000;982000;
