Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Sigmoïde;AND;458;100,000000;513600;
Sigmoïde;AND;459;100,000000;457600;
Sigmoïde;AND;460;100,000000;463600;
Sigmoïde;AND;461;100,000000;563700;
Sigmoïde;AND;462;100,000000;464500;
Sigmoïde;AND;463;100,000000;516700;
Sigmoïde;AND;464;100,000000;470500;
Sigmoïde;AND;465;100,000000;467000;
Sigmoïde;AND;466;100,000000;474700;
Sigmoïde;AND;467;100,000000;525800;
Sigmoïde;AND;468;100,000000;469300;
Sigmoïde;AND;469;100,000000;471900;
Sigmoïde;AND;470;100,000000;471400;
Sigmoïde;AND;471;100,000000;529900;
Sigmoïde;AND;472;100,000000;473300;
Sigmoïde;AND;473;100,000000;474600;
Sigmoïde;AND;474;100,000000;474500;
Sigmoïde;AND;475;100,000000;533900;
Sigmoïde;AND;476;100,000000;477000;
Sigmoïde;AND;477;100,000000;480600;
Sigmoïde;AND;478;100,000000;479400;
Sigmoïde;AND;479;100,000000;544900;
Sigmoïde;AND;480;100,000000;533900;
Sigmoïde;AND;481;100,000000;482600;
Sigmoïde;AND;482;100,000000;482900;
Sigmoïde;AND;483;100,000000;494500;
Sigmoïde;AND;484;100,000000;541000;
Sigmoïde;AND;485;100,000000;486300;
Sigmoïde;AND;486;100,000000;487700;
Sigmoïde;AND;487;100,000000;496400;
Sigmoïde;AND;488;100,000000;547500;
Sigmoïde;AND;489;100,000000;506100;
Sigmoïde;AND;490;100,000000;516000;
Sigmoïde;AND;491;100,000000;511100;
Sigmoïde;AND;492;100,000000;620300;
Sigmoïde;AND;493;100,000000;508700;
Sigmoïde;AND;494;100,000000;499200;
Sigmoïde;AND;495;100,000000;523000;
Sigmoïde;AND;496;100,000000;566800;
Sigmoïde;AND;497;100,000000;510600;
Sigmoïde;AND;498;100,000000;518900;
Sigmoïde;AND;499;100,000000;506900;
Sigmoïde;AND;500;100,000000;576600;
Sigmoïde;AND;501;100,000000;518900;
Sigmoïde;AND;502;100,000000;526000;
Sigmoïde;AND;503;100,000000;511000;
Sigmoïde;AND;504;100,000000;584800;
Sigmoïde;AND;505;100,000000;529700;
Sigmoïde;AND;506;100,000000;530900;
Sigmoïde;AND;507;100,000000;514100;
Sigmoïde;AND;508;100,000000;574200;
Sigmoïde;AND;509;100,000000;527300;
Sigmoïde;AND;510;100,000000;531700;
Sigmoïde;AND;511;100,000000;525200;
Sigmoïde;AND;512;100,000000;580800;
Sigmoïde;AND;513;100,000000;531900;
Sigmoïde;AND;514;100,000000;531200;
Sigmoïde;AND;515;100,000000;546900;
Sigmoïde;AND;516;100,000000;581500;
Sigmoïde;AND;517;100,000000;552700;
Sigmoïde;AND;518;100,000000;544800;
Sigmoïde;AND;519;100,000000;613300;
Sigmoïde;AND;520;100,000000;546100;
Sigmoïde;AND;521;100,000000;617900;
Sigmoïde;AND;522;100,000000;548500;
Sigmoïde;AND;523;100,000000;599800;
Sigmoïde;AND;524;100,000000;544100;
Sigmoïde;AND;525;100,000000;532500;
Sigmoïde;AND;526;100,000000;550600;
Sigmoïde;AND;527;100,000000;617500;
Sigmoïde;AND;528;100,000000;557700;
Sigmoïde;AND;529;100,000000;551800;
Sigmoïde;AND;530;100,000000;546000;
Sigmoïde;AND;531;100,000000;605800;
Sigmoïde;AND;532;100,000000;549300;
Sigmoïde;AND;533;100,000000;546800;
Sigmoïde;AND;534;100,000000;556100;
Sigmoïde;AND;535;100,000000;550700;
Sigmoïde;AND;536;100,000000;569100;
Sigmoïde;AND;537;100,000000;615600;
Sigmoïde;AND;538;100,000000;610100;
Sigmoïde;AND;539;100,000000;564000;
Sigmoïde;AND;540;100,000000;554200;
Sigmoïde;AND;541;100,000000;554900;
Sigmoïde;AND;542;100,000000;617700;
Sigmoïde;AND;543;100,000000;557800;
Sigmoïde;AND;544;100,000000;559400;
Sigmoïde;AND;545;100,000000;632000;
Sigmoïde;AND;546;100,000000;570200;
Sigmoïde;AND;547;100,000000;562600;
Sigmoïde;AND;548;100,000000;630800;
Sigmoïde;AND;549;100,000000;616000;
Sigmoïde;AND;550;100,000000;564300;
Sigmoïde;AND;551;100,000000;567500;
Sigmoïde;AND;552;100,000000;566600;
Sigmoïde;AND;553;100,000000;624400;
Sigmoïde;AND;554;100,000000;568200;
Sigmoïde;AND;555;100,000000;574500;
Sigmoïde;AND;556;100,000000;625300;
Sigmoïde;AND;557;100,000000;571800;
Sigmoïde;AND;558;100,000000;572700;
Sigmoïde;AND;559;100,000000;574200;
Sigmoïde;AND;560;100,000000;629000;
Sigmoïde;AND;561;100,000000;577100;
Sigmoïde;AND;562;100,000000;581000;
Sigmoïde;AND;563;100,000000;631800;
Sigmoïde;AND;564;100,000000;573000;
Sigmoïde;AND;565;100,000000;599200;
Sigmoïde;AND;566;100,000000;584000;
Sigmoïde;AND;567;100,000000;640100;
Sigmoïde;AND;568;100,000000;586100;
Sigmoïde;AND;569;100,000000;583400;
Sigmoïde;AND;570;100,000000;585100;
Sigmoïde;AND;571;100,000000;686600;
Sigmoïde;AND;572;100,000000;599600;
Sigmoïde;AND;573;100,000000;596000;
Sigmoïde;AND;574;100,000000;645200;
Sigmoïde;AND;575;100,000000;644900;
Sigmoïde;AND;576;100,000000;626000;
Sigmoïde;AND;577;100,000000;611900;
Sigmoïde;AND;578;100,000000;599200;
Sigmoïde;AND;579;100,000000;595200;
Sigmoïde;AND;580;100,000000;698800;
Sigmoïde;AND;581;100,000000;715000;
Sigmoïde;AND;582;100,000000;647000;
Sigmoïde;AND;583;100,000000;699600;
Sigmoïde;AND;584;100,000000;605000;
Sigmoïde;AND;585;100,000000;600800;
Sigmoïde;AND;586;100,000000;648600;
Sigmoïde;AND;587;100,000000;607300;
Sigmoïde;AND;588;100,000000;607800;
Sigmoïde;AND;589;100,000000;669500;
Sigmoïde;AND;590;100,000000;702700;
Sigmoïde;AND;591;100,000000;605700;
Sigmoïde;AND;592;100,000000;606900;
Sigmoïde;AND;593;100,000000;607500;
Sigmoïde;AND;594;100,000000;635600;
Sigmoïde;AND;595;100,000000;612400;
Sigmoïde;AND;596;100,000000;623000;
Sigmoïde;AND;597;100,000000;612300;
Sigmoïde;AND;598;100,000000;611700;
Sigmoïde;AND;599;100,000000;614500;
Sigmoïde;AND;600;100,000000;692400;
Sigmoïde;AND;601;100,000000;616500;
Sigmoïde;AND;602;100,000000;617000;
Sigmoïde;AND;603;100,000000;621700;
Sigmoïde;AND;604;100,000000;617000;
Sigmoïde;AND;605;100,000000;619100;
Sigmoïde;AND;606;100,000000;623200;
Sigmoïde;AND;607;100,000000;615500;
Sigmoïde;AND;608;100,000000;621300;
Sigmoïde;AND;609;100,000000;622700;
Sigmoïde;AND;610;100,000000;628800;
Sigmoïde;AND;611;100,000000;624200;
Sigmoïde;AND;612;100,000000;624900;
Sigmoïde;AND;613;100,000000;631300;
Sigmoïde;AND;614;100,000000;627000;
Sigmoïde;AND;615;100,000000;628700;
Sigmoïde;AND;616;100,000000;634000;
Sigmoïde;AND;617;100,000000;630500;
Sigmoïde;AND;618;100,000000;632000;
Sigmoïde;AND;619;100,000000;632400;
Sigmoïde;AND;620;100,000000;633700;
Sigmoïde;AND;621;100,000000;634600;
Sigmoïde;AND;622;100,000000;641200;
Sigmoïde;AND;623;100,000000;636400;
Sigmoïde;AND;624;100,000000;637800;
Sigmoïde;AND;625;100,000000;693400;
Sigmoïde;AND;626;100,000000;639500;
Sigmoïde;AND;627;100,000000;641000;
Sigmoïde;AND;628;100,000000;646100;
Sigmoïde;AND;629;100,000000;643100;
Sigmoïde;AND;630;100,000000;647500;
Sigmoïde;AND;631;100,000000;658900;
Sigmoïde;AND;632;100,000000;646900;
Sigmoïde;AND;633;100,000000;652300;
Sigmoïde;AND;634;100,000000;649000;
Sigmoïde;AND;635;100,000000;649900;
